provider,model_name,release_date,release_year,raw_mention,benchmark_id,benchmark_name,match_source,match_type,source_author,frontier_lab_author_affiliations,legacy_task_mode,legacy_task_domain,benchmark_review_status
Anthropic,Claude 5 (Opus),2026-07-24,2026,OSWorld 2.0,benchmark_osworld_2_0,OSWorld 2.0,canonical,exact,Academia,none,Agentic,General/Commonsense,accepted
Anthropic,Claude 5 (Opus),2026-07-24,2026,DeepSWE v1.1,benchmark_deepswe_v1_1,DeepSWE v1.1,canonical,exact,Others(DataCurve),none,Agentic,Coding/Engineering,accepted
Anthropic,Claude 5 (Opus),2026-07-24,2026,FrontierCode v1.1,benchmark_frontiercode_v1_1,FrontierCode v1.1,canonical,exact,Others(Cognition),none,Agentic,Coding/Engineering,accepted
Anthropic,Claude 5 (Opus),2026-07-24,2026,AutomationBench,benchmark_automationbench,AutomationBench,canonical,exact,"Academia, Others(Zapier)",none,Agentic,General/Commonsense,accepted
Anthropic,Claude 5 (Opus),2026-07-24,2026,Legal Agent Benchmark,benchmark_legal_agent_benchmark,Legal Agent Benchmark,canonical,exact,Others(Harvey),none,Agentic,Specialized (Law/Bio/Finance),accepted
Anthropic,Claude 5 (Opus),2026-07-24,2026,HealthBench Professional,benchmark_healthbench_professional,HealthBench Professional,canonical,exact,OpenAI,OpenAI,Generative Reasoning,Specialized (Law/Bio/Finance),accepted
Anthropic,Claude 5 (Opus),2026-07-24,2026,BioMysteryBench,benchmark_biomysterybench,BioMysteryBench,canonical,exact,Anthropic,Anthropic,Generative Reasoning,Specialized (Law/Bio/Finance),accepted
Anthropic,Claude 5 (Opus),2026-07-24,2026,CursorBench 3.2,benchmark_cursorbench_3_2,CursorBench 3.2,canonical,exact,Others(Cursor),none,Agentic,Coding/Engineering,accepted
Anthropic,Claude 5 (Opus),2026-07-24,2026,AA Coding Agent Index,benchmark_artificial_analysis_coding_agent_index_v1_1,Artificial Analysis Coding Agent Index v1.1,alias,provider_abbreviation,Others(Artificial Analysis),none,Agentic,Coding/Engineering,accepted
Anthropic,Claude 5 (Opus),2026-07-24,2026,DeepSearchQA,benchmark_deepsearchqa,DeepSearchQA,canonical,exact,"Academia, Google DeepMind",Google; DeepMind,Agentic,General/Commonsense,accepted
Anthropic,Claude 5 (Opus),2026-07-24,2026,internal organic chemistry benchmark,benchmark_internal_organic_chemistry_benchmark,internal organic chemistry benchmark,canonical,exact,Anthropic,Anthropic,Generative Reasoning,Specialized (Law/Bio/Finance),needs_review
Anthropic,Claude 5 (Opus),2026-07-24,2026,Lovable internal evals,benchmark_lovable_internal_evals,Lovable internal evals,canonical,exact,Others(Lovable),none,Agentic,Coding/Engineering,needs_review
Anthropic,Claude 5 (Opus),2026-07-24,2026,frontend benchmark,benchmark_frontend_benchmark,frontend benchmark,canonical,exact,Others(Triple Whale),none,Agentic,Coding/Engineering,needs_review
Anthropic,Claude 5 (Opus),2026-07-24,2026,trading benchmark,benchmark_trading_benchmark,trading benchmark,canonical,exact,Others(early-access tester),none,Generative Reasoning,Specialized (Law/Bio/Finance),needs_review
Anthropic,Claude 5 (Opus),2026-07-24,2026,automated behavioral audit,benchmark_automated_behavioral_audit,automated behavioral audit,canonical,exact,Anthropic,Anthropic,Constraint Satisfaction,General/Commonsense,accepted
Anthropic,Claude 5 (Opus),2026-07-24,2026,OSS-Fuzz,benchmark_oss_fuzz,OSS-Fuzz,canonical,exact,Anthropic,Anthropic,Agentic,Coding/Engineering,accepted
